id,keywords
152710,"دانش آموزان, دانش آموز, یادگیری, مدرسه, معلم, آموزش, آموزش و پرورش, معلمان, پیشرفت تحصیلی, اقدام پژوهی"
152704,"توسعه پایدار, کشاورزی, گردشگری, مدیریت بحران, chicken, آنتی بیوتیک, شبکه عصبی مصنوعی, broiler, سوانح طبیعی, تاب آوری جامعه"
152740,"خانواده, کودک, جنین, معلمان, دانش آموزان, عدالت, خشونت خانگی, ازدواج, فناوری های ارتباطی, شبکه های اجتماعی"
154842,"جهت گیری کارآفرینانه, قابلیت های پویا, استراتژی شرکت, عملکرد کسب وکار, آزادی مشروط, رفتار, اخلاق, کارآفرینی پایدار, پایداری زیست محیطی, مسئولیت اجتماعی"
169647,"آموزش, یادگیری, هوش مصنوعی, دانش آموز, خلاقیت, ریاضی, دانش آموزان, آموزش ریاضی, مدرسه, علوم"
152016,"ادبیات, عرفان, خواجوی کرمانی, سعدی, دانش آموزان, حماسه, زبان فارسی, عناصر داستان, استعاره, حافظ"
152267,"پایداری, معماری, بهینه سازی, انرژی تجدیدپذیر, عایق حرارتی, بتن, تیر, آسایش حرارتی, ساختمان, پایش سلامت سازه"
152287,"infertility, nurses, efficacy, sexual dysfunction, systematic review, covid 19, self, دیابت, صلاحیت ایمنی دارویی, ادراک خطای دارویی"
105270,"آموزش, دانش آموزان, قرآن, اسلام, یادگیری, خانواده, تربیت, معلم, اخلاق, ایران"
138741,"هوش مصنوعی, machine learning, deep learning, artificial intelligence, heuristic algorithms, معماری, meta, image processing, non, پایداری"
138745,"هوش مصنوعی, دانش آموزان, آموزش, نوآوری, key performance indicators, operational efficiency, self, برنامه درسی, سودآوری, مدیریت دانش"
145196,"ایمنی, شهرداری, شهر, مد, طراحی لباس, hse, لباس هوشمند, آلودگی, معلم, روابط عمومی"
152260,"آموزش, پیشرفت تحصیلی, معلم, پرورش, اقدام پژوهی, برنامه ریزی, تحلیل محتوا, تاریخ 1 ایران و جهان باستان, سوالا ت پایانی, ضریب درگیری"
152226,"ورزش, تاریخچه, سیر تاریخی, تعادل, تاریخ, سالمندان, دانش آموزان, بازی های شناختی و حرکتی, اختلالات یادگیری, بازاریابی"
152743,"باتری لیتیوم, باتری لیتیوم یون, یون, lithium, ion battery, battery pack, خودرو برقی, باتری لیتیومی, باتری, electric vehicles"
152007,"مدیریت شهری, پروژه های عمرانی, فناوری اطلاعات, شهرداریها, محیط زیست, برنامه ریزی شهری, خدمات شهری, ساماندهی, سرمایه انسانی, هوش مصنوعی"
151602,"دانشجویان, ناگویی هیجانی, خمودگی تحصیلی, سوء مصرف مواد, سرزندگی تحصیلی, نوجوانان چاق و مبتلا به اضافه وزن, سبک های والدگری, معلمان مقطع ابتدایی, سازگاری تحصیلی, تنظیم هیجان"
148676,"دانش آموزان, معلم, یادگیری, تحلیل محتوا, خانواده, کیفیت زندگی, تاب آوری, دانش آموز, آموزش, پیشرفت تحصیلی"
148677,"مسئولیت اجتماعی, مدیریت دانش, هوش مصنوعی, مدیریت سود, نیروی انسانی, وفاداری مشتری, حاکمیت شرکتی, کیفیت حسابرسی, بورس اوراق بهادار تهران, مدیریت"
148678,"mechanical properties, پیزوالکتریک, سنسور, finite element analysis, optimizer algorithm, satellite constellation, فناوری های نوین, اینترنت اشیا, شبیه ساز, هوش مصنوعی"
154511,"مباهله, آیه مباهله, حقانیت, اسلام, اهل بیت, اهل بیت (علیهم السلام), وصایت, وحدت نوری, اخوت, علوم اجتماعی"
123937,"هوش مصنوعی, نوآوری, دانش آموزان, بازاریابی, عملکرد سازمانی, مدیریت, اقتصاد, مدیریت زنجیره تامین, آموزش, مدیریت دانش"
123881,"معماری, توسعه پایدار, معماری پایدار, طراحی, کودک, محیط زیست, زلزله, مسکن, بهینه سازی, فضای شهری"
146731,"تحلیل پوششی داده ها, زنجیره تامین, عدم قطعیت, یادگیری ماشین, کارایی, multi, optimization, بهینه سازی چند هدفه, مکان یابی, مدل ریاضی"
145963,"آتش نشانی, آتش سوزی, آتش نشان, مدیریت بحران, ارزیابی ریسک, ایمنی, آموزش, فرهنگ ایمنی, تاب آوری, اطفاء حریق"
155360,"نهج البلاغه, امام علی (ع), زیست شرافتمندانه, حقوق بشر, قرآن, نهج البلاغه ., تربیت, حقوق بین الملل, حقوق اسلامی, اخلاق"
152014,"اینترنت اشیا, یادگیری ماشین, هوش مصنوعی, فناوری اطلاعات, امنیت, امنیت اطلاعات, کلان داده, یادگیری عمیق, سلامت همراه, سلامت الکترونیک"
152013,"شعر, efl learners, vocabulary learning, حافظ, learning, ادبیات, listening comprehension, grammar, motivation, post"
152263,"پرستاران, کیفیت زندگی, نوزاد, تغذیه, دانش آموز, سلامت, افسردگی, تاب آوری, زنان, کووید 19"
152365,"مسئولیت اجتماعی شرکت, رضایت شغلی, سازمان, هوش مصنوعی, مدیریت مالی, ارزیابی اقتصادی, عملکرد مالی, مدیریت دانش, نقدینگی, تامین مالی"
151803,"نمادشناسی, نشانه شناسی, طرحها, نقوش فرش, لباس, هویت, طراحان لباس, فرهنگ., نور, رنگ"
146025,"تربیت تمام ساحتی, سند تحول بنیادین, تربیت تمامساحتی, تربیت, تحلیل محتوا, آموزش وپرورش, ساحت های شش گانه, هوش مصنوعی, سند تحول بنیادین آموزش وپرورش, معلمان"
152768,"معماری پایدار, ساختمان, طراحی شهری, معماری, زلزله, توسعه پایدار, معماری بومی, خانه, آب, تکنولوژی های نوین"
138571,"مدیریت, هوش مصنوعی, منابع انسانی, رضایت شغلی, رضایت مشتری, تصمیم گیری, کیفیت, بازاریابی, مدیریت ارتباط با مشتری, کارآفرینی"
123777,"دانش آموزان, آموزش, یادگیری, پیشرفت تحصیلی, مشارکت دانش آموز, عملکرد تحصیلی, مدیریت کلاس درس, معلمان, روابط معلم و دانش آموز, سلامت روان"
153517,"لباس, هنر, طراحی, پارچه, حکمت اسلامی, سورئالیسم, طراحی لباس, رنگ, فلسفه, رسانه"
154058,"قرارداد, مسئولیت مدنی, حقوق ایران, هوش مصنوعی, حقوق, حقوق بشر, فقه, جبران خسارت, قانون اساسی, مجازات"
151665,"حسابرسی, ریسک, هوش مصنوعی, سرمایه گذاری, کسب و کار, بورس اوراق بهادار تهران, شخصیت فعال, خلاقیت کارکنان, بازاریابی, نوآوری"
151986,"دانش آموزان, آموزش و پرورش, یادگیری, پیشرفت تحصیلی, درمان مبتنی بر پذیرش و تعهد, افسردگی, پرخاشگری, آموزش, سلامت روان, تاب آوری"
151666,"دانش آموزان, سلامت روان, قروه, تاب آوری, آموزش و پرورش, معلمان, یادگیری, کودکان, خلاقیت, افسردگی"
151638,"الگوریتم ژنتیک, هوش مصنوعی, بهینه سازی, رایانش ابری, یادگیری ماشین, یادگیری عمیق, سیستم های توزیع شده, شبکه توزیع, شبکه حسگر بیسیم, مصرف انرژی"
151936,"سازمان, مدیریت, فناوری, هوش مصنوعی, تحول, فناوری اطلاعات, مدیریت دانش, مدیریت پروژه, عملکرد, استراتژی"
151669,"مدیریت شهری, توسعه پایدار, مدیریت پروژه, فرسودگی شغلی, پرسنل شهرداری, کاهش ترافیک, مدیریت ریسک, ریسک, بازیافت, انرژی های تجدیدپذیر"
151663,"آموزش و پرورش, حقوق, خانواده, مسئولیت پزشک, عنصر زمان و مکان, سرقت, پیشگیری, قانون, ایکسید, سرمایه گذاری"
151603,"دانش آموزان, یادگیری, کودکان, پیشرفت تحصیلی, معلمان, روش تدریس, منابع انسانی, مدیریت کلاس, کیفیت خدمات, مدیریت دانش"
150629,"توسعه پایدار, پایداری زیست محیطی, شورای شهر بجنورد, برنامه ریزی, تعاملات اجتماعی, آموزش, مدیریت شهری, بهره وری, قابلیت زندگی شهری, جامعه هوشمند"
150628,"کارآفرینی, هوش مصنوعی, توسعه اقتصادی, فناوری, حسابداری, سود, مدیریت تنوع, نیروی کار, سازمان های دولتی, چابکی زنجیره تامین"
132789,"هوش مصنوعی, عملکرد سازمانی, سازمان, رهبری, بازاریابی رسانه های اجتماعی, تجربه برند, ارزش ویژه برند, چابکی سازمانی, نوآوری, کارکنان"
146926,"حقوق ایران, مسئولیت مدنی, فقه امامیه, اسلام, خانواده, فقه, ارکعوا واسجدوا, الرسول شهیدا علیکم, شهداء, فاقیموا الصلاه"
152586,"هوش مصنوعی, یادگیری ماشین, یادگیری عمیق, امنیت, اینترنت اشیا, تولید پراکنده, multilayer method, کاربرد ها, تشخیص اخبار جعلی, پزشکی"
151664,"بسته بندی, اسانس, زمان ماندگاری, انبارمانی, food security, فضای سبز شهری, میکروارگانیسم, محیط زیست, نانوکپسولاسیون, نانوامولسیون"
151668,"دانش آموزان, یادگیری, آموزش, پیشرفت تحصیلی, معلمان, سازگاری اجتماعی, ریاضی, دانش آموز, اختلال بی نظمی خلق مخرب, رفتار درمانی دی الکتیکی"
152282,"هوش مصنوعی, اینترنت اشیاء, امنیت, اینترنت اشیا, پیش بینی, چالش ها, کاربرد پزشکی, احراز هویت, حسگر, اشتراک گذاری دانش ویژگی ها"
152246,"سرخ کردن, روغن سرخ کردنی, پیشگیری, mental health, سلامت روان, یادگیری, عادات غذایی, روش های سرخ کردنی, ماهی, سرخ کردن ماهی"
152268,"تدریس, نوین, کلاس, آموزش, اقتصاد مقاومتی, مدیریت مالی, اقتصاد, مدیریت, توسعه پایدار, رهبری"
152249,"هوش مصنوعی, housing, remote sensing, gis, electric propulsion, بهینه سازی, یادگیری ماشین, ساختمان, تصمیم گیری مدیران شهری, مدیریت شهری"
152261,"دانش آموزان, دانشجویان, خانواده, یادگیری, تربیت بدنی, دانش آموز, پیشرفت تحصیلی, عملکرد تحصیلی, مقطع ابتدایی, اعتیاد"
152248,"تولیدمواد, تامین مالی, بودجه موسسه, واحدتجاری, تقسیم سود, فعالیت تجاری, سودحسابداری, کیفیت حسابرسی, حسابداری, هوش مصنوعی"
152265,"دانش آموزان, معلم, یادگیری, آموزش, دانش آموز, معلمان, مرور کتابخانه ای, مدرسه, تدریس, آموزش و پرورش"
150479,"دانش آموزان, یادگیری, آموزش, دانش آموز, آموزش و پرورش, معلم, مدارس, مدرسه, معلمان, تدریس"
152247,"دانش آموزان, خانواده, آموزش, معلمان, خلاقیت, معلم, آموزش و پرورش, تدریس, تربیت, افسردگی"
138655,"شعر, شاهنامه, حماسه, فردوسی, مولانا, عشق, عرفان, ادبیات فارسی, شعر فارسی, زبان فارسی"
135454,"هوش مصنوعی, ازدیاد برداشت, نفت, انتقال فناوری, آمین, مدلسازی, پتروشیمی, کاتالیست, صنعت نفت و گاز, بوتان"
135453,"حقوق, حقوق بین الملل, جرم, فرهنگ, فضای مجازی, پیشگیری, مسئولیت مدنی, جبران خسارت, حریم خصوصی, اجتماعی"
153461,"تاریخ جهانگشا, اقتصاد اسلامی, اقتصاد, زکات, توسعه پایدار, معلمان, مهارت حرفه ای, وضعیت اجتماعی و اقتصادی, پیشرفت تحصیلی, دیدگاه روانشناختی"
151620,"مرمت, معماری, مهندسی عمران, طراحی شهری, هوش مصنوعی, آسیب شناسی, شهر مشهد, روانشناسی محیط, یادگیری عمیق, توسعه پایدار"
152015,"دانش آموزان, سلماس., سلماس, نوجوانان, معلم, سبک رهبری, یادگیری, پیشرفت تحصیلی, هوش مصنوعی, انگیزه تحصیلی"
151636,"امنیت, عدم قطعیت, شبکه توزیع, یادگیری عمیق, یادگیری ماشین, آموزش, هوش مصنوعی, رایانش ابری, داده کاوی, شبکه عصبی"
151520,"دانش آموزان, یادگیری, آموزش و پرورش, آموزش, معلم, حقوق ایران, دانش آموز, مقطع ابتدایی, پیشرفت تحصیلی, ایران"
151519,"عدالت توزیعی, توانمند سازی, مدیریت شهری, آئروگرافیت, مصالح ساختمانی, مصالح نوین, رفتار زیست محیطی, آگاهی زیست محیطی, شهروندان, شیروان"
146344,"ورزش, تربیت بدنی, فعالیت بدنی, آمادگی جسمانی, دانش آموزان, چاقی, ورزشکاران, تعادل, دیابت, سالمندان"
152741,"درس پژوهی, الگوی پیش سازمان دهنده, فضای مجازی, تدریس آنلاین, جبر, آموزش ریاضی, بدفهمی های آموزشی, یادگیری, krylov subspace methods, boundary element method"
152583,"ایده مقابله, iot, اینترنت اشیاء, ddos attack حمله دیداس, هوش مصنوعی, کاربردها, چالش ها, راهبردها ها, آموزش و تعلیم و تربیت, سرمایش و گرمایش"
152705,"مسجد, جوانان, روش های جذب, اقتصاد اسلامی, زکات, شهید صدر (ره)"
152765,"خوشه بندی, داده کاوی, الگوریتم قورباغه, معیار دقت, مدیریت منابع انسانی, مودیان بزرگ مالیاتی, قانون پایانه های فروشگاهی, سامانه مودیان, تمکین مودیان مالیاتی, تجدید ارائه ی اطلاعات حسابداری"
152747,"هوش مصنوعی, آموزش و پرورش, معلمان, پیشرفت تحصیلی, زنان متاهل شهر مشهد, فناوری, اهمال کاری معلمان, روانشناسی آموزشی, کیفیت آموزش, تاب آوری"
152766,"power, foucauldian biopolitics, vietnam war, united states, نظام وفا, ادبیات, michael foucault, دفاع مقدس, کتاب فارسی, متوسطه اول"
152746,"گردشگری, پیاده راه سازی, محیط شهری, همدان, اقشار کم درآمد, رضایتمندی, مسکن مهر, شهرک مهرگان, مشهد, کارآفرینی"
152364,"ماست گاومیش, کنسانتره, پروتئین آب پنیر, جایگزین چربی, پوشش دهی غوطه وری, کشاورزی, محدوده کازرون, حداکثر 7 کلمه بعنوان کلمات کلیدی انتخاب شود. این کلمات باید موضوعات اصلی و فرعی مقاله را نشان دهند, غشای الیاف توخالی پلی سولفون, پوشش دهی"
152252,"قرآن کریم, قرآن, انسان, علامه طباطبایی, تربیت, اقتصاد, اقتصاد اسلامی, زکات, احمد بن اسحاق, اصحاب ایرانی"
152490,"پوشاک, زنان, مردان, کاشی کاری, زندیه, دوره ساسانی, همگرایی فناوری, استاندارد طبقه بندی فنی, فناوری های صنعتی, نوآوری های تکنولوژیکی"
152288,"آماده سازی دهانه رحم, القای زایمان, روغن گل مغربی, افزایش نمره بی شاپ, خواب, بی خوابی, استرس, پرسنل بهداشتی, کووید 19, واکسیناسیون"
152273,"منابع آب, آستانه, مدیریت منابع آب, پهنه بندی, آب شرب, بهبود شرایط, شهرستان اندیکا, تکنولوژی های نوین, آب شیرین, توسعه پایدار"
152488,"رودخانه, میراگر اصطکاکی, بار انفجاری, رفتار سازه, زمان تناوب سازه, سرسیم, کاربردهای آن در صنعت و ساختمان., گسل کواترنری شمال دامغان, تکتونیک فعال, گسل آستانه"
152286,"مخاطرات شغلی, fmea, bwm, کاهش حوادث در پروژه ها, نگهداری و تعمیرات(نت), توقف های اضطراری, شاخص های واحد نگهداری و تعمیرات, مدت زمان بین دو خرابی(mttr), میانگین زمان تا تعمیر (mtbf), epc3"
152270,"الکتروسرجری, الکتریسیته, جراحی, مدار تک قطبی, مدار دو قطبی, نخ بخیه, تک رشته ایی, چند رشته ایی, بافت, جذب شونده"
152264,"الکترود اصلاح شده, سیستم های نوین دارورسانی, نانوذرات مس, هپارین, الکترودهای اصلاح شده, ولتامتری چرخه ای, باکتری, آلاینده نفتی, آلودگی محیط زیست, زیست پالایی"
152271,"ریسک شغلی, وسایل حفاظت فردی, مقیاس, داده و اطلاعات, تغییرات مکانی, مدیریت منابع آب, آنالیز ایمنی شغلی, ارزیابی ریسک, ساخت و ساز, پروژه ساخت پست برق"
152253,"مدیریت پروژه, ماهواره, بالگرد, حل عددی, تراست, فضا, روتوردمی, پره, روتور دمی چهار پره, گشتاور"
151619,"ریسک, مدیریت, مدیریت دانش, سرمایه گذاری, بهره وری, حسابداری, توسعه اقتصادی, سرمایه فکری, شهرداریها, مدیریت حسابداری"
152787,"جرم, حقوق کیفری, قرارداد, زندان, سیستم دادرسی مالیاتی, چالش ها, راهکارها, بیع کلی, کلی در معین, کلی فی الذمه"
118902,"هوش مصنوعی, داده کاوی, یادگیری عمیق, یادگیری ماشین, پیش بینی, کلمات کلیدی: علم سنجی, فضای مجازی, کلمات کلیدی: هوش مصنوعی, بهینه سازی, اینترنت اشیا"
153462,"یادگیری ماشین, هوش مصنوعی, امنیت, تشخیص بیماری ها, یادگیری عمیق, پروتکل های مسیریابی سلسله مراتبی, تاخیر, چاهک سیار, شبکه های حسگر بی سیم, مسیریابی سبز."
152748,"فضای سبز, بیرجند, اسید فایتیک, کاتیون های چند ظرفیتی, فیتات, آنزیم های تجزیه کننده, هضم فسفر, صنعت طیور, امولسیفایر, جوجه گوشتی"
118870,"تحلیل محتوا, دانش آموزان, کتاب فارسی, آموزش, آموزش و پرورش, سطح خوانایی, روش گانینگ, هوش مصنوعی, روش هارتلی, مدرسه"
152255,"هوش مصنوعی, بلاکچین, روابط, اینترنت اشیا, تجارت الکترونیک., تاثیرات, کویید19, حمایت, تجارت, اجتماعی"
152706,"بورس تهران, عملکرد مالی, هوش مصنوعی, ادغام مالی, مالی رفتاری, عوامل روانشناسی, تصمیم گیری سرمایه گذاران, روانشناسی بازار, امور مالی محاسباتی, امنیت مالیات معاملات"
152742,"توسعه شهری, بهینه سازی, معماری داخلی, بافت فرسوده, توسعه پایدار, محله, زندگی, رضایت, مشکلات, زاهدان"
151930,"انرژی, محیط زیست, مناطق خشک, رواناب, سواحل خلیج فارس, تنگه ی هرمز, تنوع زیستی, صخره های مرجانی, جنگل های مانگرو, pollution reduction"
99484,"قابلیت های بازاریابی, بازاریابی بین المللی, استراتژی بازاریابی, عملکرد بازاریابی, فراترکیب, فروش و تبلیغات در رسانه های اجتماعی, برندسازی, فناوری, ء hrm شیوه های منابع انسانی, سیستم منابع انسانی"
124374,"کارآفرینی, هوش مصنوعی, مدیریت, حسابداری, منابع انسانی, کیفیت حسابرسی, مدیریت ریسک, حاکمیت شرکتی, نقشه علمی, علم سنجی"
151577,"معماری, مصرف انرژی, توسعه پایدار, معماری بومی, معماری پایدار, بازآفرینی شهری, شهر هوشمند, آسایش حرارتی, سرمایه اجتماعی, مشارکت شهروندی"
114577,"دانش آموزان, آموزش, یادگیری, اضطراب, سلامت روان, معلمان, بهداشت, آموزش و پرورش, سلامت, افسردگی"
152494,"حقوق بین الملل, مالکیت, حقوق ایران, اجرای احکام مدنی, سهم الشرکه, مزایده, شرکت اشخاص, مسئولیت, الزام به تنظیم سند, رهن"
160351,"انتقال حرارت, نانوسیال, انرژی خورشیدی, فین, مبدل حرارتی, خواص مکانیکی, خنک کاری, نانوذرات, میکروصفحه, روش ایزوژئومتریک"
135302,"محیط زیست, توسعه پایدار, تغییر اقلیم, انرژی, انرژی تجدیدپذیر, گیاهان دارویی, انرژی خورشیدی, پسماند, ایران, پساب"
141246,"دانش آموزان, دانش آموز, آموزش, معلم, مدرسه, یادگیری, پیشرفت تحصیلی, آموزش و پرورش, هوش مصنوعی, خانواده"
152590,"هوش مصنوعی, عملکرد مالی, مدیریت دانش, تغییر حسابرس, حسابرسی, قابلیت های تجارت الکترونیکی بین المللی, فناوری اطلاعات, هزینه های نمایندگی, بهره وری, مزیت رقابتی"
138094,"مقاومت فشاری, مدلسازی عددی, توسعه پایدار, پایداری, عملکرد لرزه ای, یادگیری ماشین, المان محدود, آبشستگی, نفوذپذیری, بهسازی"
151600,"آموزش عالی, دانشگاه, اشتغال, کارآفرینی, موسسات آموزش عالی غیردولتی, دانشگاه حکمت بنیان, آموزش, دانشگاه غیر دولتی, پژوهش, حکمت بنیان"
151934,"تالاب هامون, سیستان, افغانستان, رودخانه هیرمند, تالاب بین المللی هامون, سنجش از دور, ایران, هیرمند, دشت سیستان, هامون"
135300,"یادگیری عمیق, اینترنت اشیا, یادگیری ماشین, داده کاوی, هوش مصنوعی, امنیت, علم سنجی, رایانش ابری, انتقال حرارت, عدد ناسلت"
152984,"معماری, مدیریت شهری, رده مقاومتی بتن, building design, climate change, responsive architecture, low, carbon, material, هندسه"
152357,"تنش پسماند, یادگیری ماشین, یادگیری عمیق, کاپل, درخت کاپلی, فضای مجازی, حملات مجازی, دی الکتریک, فیبر نوری, پهنای باند"
105271,"هوش مصنوعی, اینترنت اشیا, یادگیری ماشین, فناوری اطلاعات, امنیت, رایانش ابری, اینترنت اشیاء, یادگیری عمیق, داده کاوی, مدیریت"
136931,"هوش مصنوعی, یادگیری عمیق, یادگیری ماشین, اینترنت اشیا, اینترنت اشیاء, امنیت, بهینه سازی, خودرو, انرژی خورشیدی, پردازش تصویر"
142484,"دانشگاه, صنعت, تعامل صنعت و دانشگاه, مسئولیت اجتماعی, شرکت دانش بنیان, بلاکچین, قرارداد هوشمند, آموزش مهارتی, ارتباط دانشگاه و صنعت, همکاری دانشگاه و صنعت"
152358,"گردشگری, italy, گردشگری ایران, هنر, operational efficiency, رنگ, iran, ایران, customer satisfaction, اعتباربخشی ملی"
118279,"عملکرد مالی, مدیریت دانش, عملکرد صادرات, سرمایه اجتماعی, عملکرد, ارتباطات, رضایت شغلی, رفتار شهروندی, مدیریت سود واقعی, استرس شغلی"
135301,"معماری, معماری پایدار, پایداری, برنامه ریزی شهری, اقلیم, توسعه پایدار, مصرف انرژی, شهر هوشمند, مدیریت شهری, گردشگری"
133007,"گردشگری, گردشگری مذهبی, زیارت, توسعه پایدار, توسعه, مشهد, شهر مشهد, زائر, گردشگری روستایی, امنیت"
140650,"بارداری, ناباروری, زنان, باروری, کیفیت زندگی, سلامت روان, فرزندآوری, زنان باردار, حمایت اجتماعی, خودکارآمدی"
145993,"خانواده, دانش آموزان, نوجوانان, مدرسه, والدین, آموزش, تربیت, پرخاشگری, دانش آموز, کودکان"
145957,"هوش مصنوعی, حسابداری, مدیریت سود, عملکرد مالی, حاکمیت شرکتی, بورس تهران, اهرم مالی, حق الزحمه حسابرسی, تحول دیجیتال, کیفیت خدمات"
151643,"محیط زیست, آموزش محیط زیست, فلزات سنگین, آلودگی هوا, آلودگی, تصفیه آب, شاخص آلودگی, تغییرات اقلیمی, تصفیه فاضلاب, توسعه پایدار"
135303,"قرآن, اخلاق, دانش آموزان, اسلام, عرفان, نهج البلاغه, دین, انسان, پیشرفت تحصیلی, تربیت"
151973,"هوش مصنوعی, یادگیری ماشین, اینترنت اشیا, یادگیری, صنعت معدن, آموزش, object detection, امنیت شبکه, صنعت, معدن"
144006,"هوش مصنوعی, یادگیری عمیق, یادگیری ماشین, فناوری, بانکداری هوشمند, تشخیص چهره, قابلیت استفاده, تشخیص هویت, تبلیغات, تبلیغات اینترنتی"
151624,"اوقات فراغت, ورزش, فعالیت بدنی, دانش آموزان, سالمندان, اوقات فراغت ورزشی, گردشگری ورزشی, هوش مصنوعی, کیفیت زندگی, فعالیت های ورزشی"
153337,"هیپنوتیزم, هیپنوتیزم درمانی, hypnosis, خود هیپنوتیزم, اضطراب, دانشجویان, تاب آوری, عزت نفس, depression, افسردگی"
145087,"تنوع زیستی, حفاظت, محیط زیست, اکوسیستم, تغییر اقلیم, کشاورزی, تنوع گونه ای, تنوع, آذربایجان غربی, دریاچه ارومیه"
140858,"حاشیه نشینی, حاشیه شهر, مشهد, آسیب های اجتماعی, مهاجرت, مدیریت شهری, شهر مشهد, شهرنشینی, کیفیت زندگی, توانمندسازی"
151943,"key performance indicators, گردشگری, digitaltransformation, تکنولوژی, فناوری, صنعت گردشگری, مدیریت دفاعی, ارتش, بانک, گرایش به بازار"
144015,"دانش آموزان, پیشرفت تحصیلی, یادگیری, دانش آموز, مدرسه, انگیزه, سبک های دلبستگی, مهارت های ارتباطی, آموزش, برنامه ریزی درسی"
149624,"هوش مصنوعی, انرژی خورشیدی, یادگیری ماشین, امنیت, اینترنت اشیا, رایانش ابری, برق, آب شیرین کن خورشیدی, انتقال حرارت, خودرو"
149641,"ساختمان, معماری, توسعه پایدار, مزاج شناسی, مصالح سنتی, مزاج شناسی مصالح سنتی, طب سنتی, عناصراربعه, فناوری اطلاعات, سیلاب"
147404,"airline industry, key performance indicators, operational efficiency, جامعه پذیری, آموزش و توسعه, گیمیفیکیشن, خلاقیت, نشاط, سازمان, کارمندان"
146923,"دانش آموزان, فناوری اطلاعات و ارتباطات, معلم, شهرداری قائمشهر, قرآن, مسئولیت پذیری, مدیریت اسلامی, تجربه بین المللی, عملکرد اقتصادی, دانش سبز"
146924,"دانش آموزان, فقه, پیشرفت تحصیلی, سازگاری اجتماعی, هوش هیجانی, جراحی زیبایی, اختلال کژتنظیمی خلق ایذایی, رفتار درمانی دیالکتیکی, قانون مجازات اسلامی, کودک"
146925,"هوش مصنوعی, دانش آموزان, آموزش, منابع انسانی, عملکرد سازمانی, مهندسی مجدد, کیفیت خدمات, رضایت, حاکمیت شرکتی, بورس اوراق بهادار تهران"
146895,"دانش آموزان, خلاقیت, تاب آوری, یادگیری, پیشرفت تحصیلی, ریاضی, هوش هیجانی, شادکامی, کیفیت, معلمان"
152483,"دانش آموزان, معلم, مدرسه, آموزش, سلامت روان, اضطراب, روانشناسی, یادگیری, مزیت رقابتی, قصد خرید"
152359,"دانش آموزان, یادگیری, آموزش, مرور کتابخانه ای, پیشرفت تحصیلی, تربیت, تدریس, معلمان, خلاقیت, معلم"
152266,"اقتصاد مقاومتی, توسعه اقتصادی, دولت, سازمان, توسعه, مدیریت شهری, توسعه پایدار, شهرداری, اقتصاد, مدیریت"
149640,"دانش آموزان, معلم, آموزش, دانش آموز, یادگیری, مسئولیت مدنی, فضای مجازی, پیشرفت تحصیلی, تعلیم و تربیت, هوش مصنوعی"
149619,"دانش آموزان, آموزش, یادگیری, پیشرفت تحصیلی, معلمان, کیفیت زندگی, خانواده, دانشجویان, خلاقیت, مدرسه"
169675,"سیستان, حدیث, سجستان, بست, اهل بیت(ع), خوارج, اهل سنت, مهدویت, ابوداود سجستانی, خدمات"
102801,"شاهنامه, فردوسی, حماسه, ادبیات, شعر, زنان, عشق, سعدی, ازدواج, آیین"
150287,"پایداری, شهرداری, مدیریت منابع انسانی, بازآفرینی, معماری, مدیریت پروژه, جاده بزرگراه, نگهداری بزرگراه, حمل و نقل سبز, اخلاق"
150472,"حسابداری, حسابرسی, هوش مصنوعی, مدیریت, گزارشگری مالی, برند, منابع انسانی, شهر مشهد, ریسک مالی, سود هر سهم"
150471,"آموزش, پیشرفت تحصیلی, یادگیری, دانش آموزان, آموزش و پرورش, افسردگی, اضطراب, نوجوانان, مدیریت, کودکان"
150473,"محیط زیست, هوش مصنوعی, data mining, معماری, پهپاد, خواص فیزیکی و شیمیایی, machine learning, موتور توربینی, شهر, پایدار"
145399,"دانش آموزان, airline industry, معلمان, آموزش, اگزرژی, key performance indicators, sustainability, environment, سازمان, learning"
145596,"operational efficiency, مدیریت, مدیریت ریسک, airline maintenance, kpis, sustainability, key performance indicators, سرمایه اجتماعی, مشتری مداری, چالش ها"
145595,"سرطان, key performance indicators, regulatory compliance, ورزش, استراتژی, بازاریابی, آموزش, rnaهای غیر کدکننده ی طولانی (lncrna), سرطان پانکراس, آدنوکارسینوم مجرای پانکراس (pdac)"
145375,"مسئولیت مدنی, هوش مصنوعی, جرم شناسی, airline industry, شهرداری مشهد, کیفیت خدمات, دلیل, key performance indicators, جرم, جبران خسارت"
145374,"تجارت الکترونیک, airline industry, فرهنگ سازمانی, فناوری اطلاعات, نوآوری, امنیت, key performance indicators, پیامدها, مدیریت دانش, توسعه"
150476,"دانش آموزان, معلمان, یادگیری, آموزش, پیشرفت تحصیلی, دانش آموز, نوجوانان, نوآوری, کودکان, پیشرفت"
135452,"هوش مصنوعی, حسابداری, مسئولیت پذیری اجتماعی, مدیریت دانش, استراتژی, حاکمیت شرکتی, مدیریت سود, اندازه هیئت مدیره, استقلال هیئت مدیره, مدیریت دولتی"
135448,"عملکرد, گیاهان دارویی, محیط زیست, توسعه پایدار, ارقام سیب, تنش خشکی, کشاورزی, پسماند, جوجه گوشتی, مدیریت پسماند"
